f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,target
0,30,8,40,30,47,38,4,4,0,0
0,14,19,63,22,64,83,4,4,0,0
92,12,18,73,41,182,149,3,2,0,1
0,14,4,73,30,112,114,4,4,0,0
0,22,15,48,35,197,177,0,0,0,0
1,14,10,73,36,112,114,4,4,0,0
0,27,12,53,60,86,70,0,2,0,0
0,14,13,43,37,89,83,4,4,0,0
0,14,7,61,45,111,129,4,4,0,0
0,2,3,79,52,182,196,7,7,0,0
12,0,15,55,65,197,213,7,8,0,0
155,14,34,56,47,112,114,4,4,0,1
13,12,16,62,52,0,1,5,7,0,1
98,14,11,83,51,134,151,4,4,0,0
35,7,17,71,61,137,148,8,3,0,1
0,14,18,14,12,122,134,4,4,0,0
0,14,11,54,22,111,100,4,4,0,0
0,14,24,70,30,34,48,4,4,0,0
0,27,23,13,16,91,71,0,0,0,0
39,14,29,58,60,201,219,8,8,0,1
53,5,22,71,54,10,14,8,7,0,1
0,14,5,77,57,211,204,4,5,0,0
0,26,27,8,3,91,29,0,0,0,0
0,32,13,60,32,185,157,4,4,0,0
0,17,14,47,57,105,113,6,5,0,0
0,14,11,45,51,194,206,4,4,0,0
0,14,17,85,58,187,171,4,4,0,0
0,5,29,22,27,30,17,7,5,0,0
0,14,22,74,52,112,114,4,4,0,0
108,14,17,60,64,112,27,1,5,0,0
0,11,34,34,31,8,5,7,7,0,0
0,14,15,44,14,12,7,0,8,0,0
0,14,32,21,59,112,114,4,4,0,0
0,14,16,56,47,62,46,4,4,0,0
38,19,19,57,34,180,171,7,2,0,0
94,2,15,80,72,125,147,4,4,0,1
3,8,20,49,35,65,56,3,6,0,1
0,24,13,36,44,72,75,0,0,0,0
78,33,20,57,18,107,112,0,0,0,0
9,14,8,88,42,107,99,4,4,0,0
40,14,23,57,40,112,114,4,4,0,0
0,14,15,54,31,205,212,0,0,0,0
0,18,13,48,55,56,40,0,6,0,0
0,0,13,63,87,82,86,8,8,0,1
1,14,11,66,31,169,163,4,4,0,0
0,14,17,64,44,112,114,0,4,0,0
8,14,26,77,83,26,61,8,8,0,1
0,14,17,41,27,151,148,4,4,0,0
0,14,21,56,55,112,114,4,4,0,0
12,14,11,63,33,96,99,4,4,0,0
0,14,16,45,37,112,114,0,0,0,0
0,14,14,81,86,112,114,8,7,0,0
0,14,19,44,23,112,114,4,4,0,0
4,17,15,75,41,13,27,7,3,0,1
1,17,12,55,43,179,171,0,5,0,0
0,5,10,49,56,74,74,7,7,0,0
0,26,19,24,28,171,174,0,0,0,0
0,10,23,70,78,50,55,6,6,0,0
1,14,22,82,38,112,114,4,4,0,0
43,16,23,64,46,111,142,5,0,0,0
0,14,25,60,15,17,32,8,4,0,0
0,14,14,44,24,112,114,4,4,0,0
0,14,15,61,68,182,160,5,4,0,0
8,14,10,72,48,154,151,3,4,0,0
5,14,7,83,33,134,129,4,4,0,0
9,2,20,73,77,167,157,7,7,0,1
0,30,11,87,46,90,103,4,4,0,0
12,26,13,41,39,107,126,4,4,0,0
9,14,21,69,51,198,212,6,2,0,0
0,4,16,38,88,53,44,8,8,0,1
9,4,4,87,57,142,141,7,7,0,0
0,21,41,61,50,123,95,0,6,0,0
139,14,10,85,75,112,114,8,6,0,1
0,14,4,41,51,201,208,7,7,0,0
69,14,17,75,81,70,80,7,7,0,1
35,14,19,55,46,113,136,3,7,0,0
5,14,10,78,52,95,117,4,4,0,0
0,14,12,68,44,87,79,4,8,0,0
0,35,19,36,17,87,84,0,3,0,0
0,14,16,44,15,112,114,0,0,0,0
0,14,19,61,64,165,156,7,3,0,0
65,14,22,75,82,140,146,8,8,0,1
0,14,15,61,69,124,106,4,4,0,0
0,35,11,7,10,54,40,0,0,0,0
0,14,23,29,24,30,38,4,4,0,0
0,14,19,40,37,81,73,0,4,0,0
0,14,17,26,18,112,114,4,4,0,0
0,22,5,38,44,100,92,0,0,0,0
1,14,13,80,65,112,114,0,0,0,1
0,14,22,62,15,106,83,1,0,0,0
0,14,11,67,66,109,134,4,4,0,0
0,30,12,48,42,175,182,0,0,0,0
0,4,9,64,60,222,227,7,6,0,0
1,25,17,38,48,144,186,1,3,0,0
0,14,21,37,41,175,192,6,5,0,1
0,14,4,88,57,175,166,4,4,0,0
0,14,15,28,17,21,17,1,2,0,1
13,7,18,68,50,85,95,7,2,0,0
0,22,13,60,53,172,191,0,0,0,0
1,14,12,81,45,112,114,4,4,0,0
15,4,16,71,76,165,167,8,1,0,0
0,14,22,30,23,40,48,4,4,0,0
0,18,14,42,25,93,85,5,6,0,0
0,14,18,79,42,39,40,3,4,0,0
0,14,10,52,35,112,114,4,4,0,0
0,20,16,65,62,173,182,5,5,0,0
0,14,12,73,36,7,5,7,4,0,1
0,14,23,76,71,59,33,4,4,0,0
8,14,9,66,57,193,204,4,4,0,0
0,9,18,34,14,59,72,5,1,0,0
8,5,8,79,48,99,111,7,3,0,0
0,14,9,15,38,77,80,4,4,0,0
0,14,15,63,45,173,175,4,4,0,0
3,34,22,51,45,13,19,0,1,0,0
0,22,14,33,31,169,161,0,1,0,0
33,7,17,84,82,111,118,7,7,0,0
8,1,11,81,68,69,89,4,4,0,1
0,22,11,37,28,160,149,7,7,0,0
0,25,3,67,30,203,193,0,0,0,0
0,14,10,68,85,112,114,4,4,0,0
1,31,6,47,54,142,142,1,0,0,0
0,30,20,50,23,38,45,0,0,0,0
0,6,14,65,42,140,111,7,7,0,1
0,15,9,74,44,196,196,2,6,0,0
16,14,8,59,31,112,114,4,4,0,0
9,1,26,64,83,4,28,7,7,0,1
0,25,14,22,16,147,137,0,5,0,0
0,7,15,43,41,10,12,4,4,0,0
0,32,10,47,48,106,145,0,3,0,1
5,14,28,65,59,15,24,4,4,0,0
113,1,16,83,66,112,0,8,8,0,1
74,14,11,76,79,121,123,4,4,0,0
10,3,13,65,88,50,72,7,8,0,1
0,5,14,68,85,127,140,7,7,0,0
0,14,17,72,56,55,93,8,8,0,0
0,6,30,37,46,31,22,3,4,0,1
0,14,14,48,39,66,42,7,6,0,1
3,14,25,23,21,112,114,4,4,0,0
0,34,19,12,9,113,105,0,0,0,0
4,14,11,66,63,179,197,4,4,0,1
3,14,9,49,50,112,114,4,4,0,0
18,14,12,51,67,148,173,4,4,0,0
0,27,13,39,50,181,158,1,0,0,0
37,14,28,64,78,8,15,6,8,0,1
0,31,19,41,50,53,71,6,0,0,0
15,31,18,38,26,135,131,0,2,0,0
33,14,15,88,86,108,126,8,3,0,0
75,14,13,84,46,112,114,0,4,0,0
0,14,14,36,18,139,120,4,4,0,0
1,2,4,81,54,217,223,8,8,0,0
12,14,22,58,67,4,2,7,6,0,1
0,18,22,40,33,80,66,7,1,0,0
90,14,11,87,86,100,120,7,8,0,1
13,15,25,87,56,99,145,7,6,0,0
0,14,10,67,63,206,197,4,4,0,0
0,14,16,36,6,112,114,0,0,0,0
152,14,29,73,65,60,92,8,7,0,1
136,4,19,65,45,49,68,7,7,0,0
0,14,15,55,64,188,183,4,4,0,0
0,24,10,49,27,177,174,0,0,0,0
0,14,17,50,26,149,145,4,4,0,0
0,16,11,57,56,129,147,2,7,0,0
0,14,11,41,43,205,213,4,4,0,0
1,8,5,82,56,220,222,8,2,0,0
9,14,10,59,59,53,60,4,4,0,1
0,24,17,43,33,154,149,0,0,0,0
0,14,12,45,37,110,86,4,4,0,0
30,14,14,87,25,151,120,8,0,0,0
0,21,11,88,55,166,171,4,4,0,0
0,14,6,68,38,192,177,4,0,0,0
119,14,35,80,51,1,3,4,4,0,0
93,8,10,60,72,17,18,7,7,0,1
0,1,19,81,46,201,196,7,7,0,0
0,23,12,50,40,81,87,6,0,0,0
0,23,14,58,53,77,56,1,0,0,0
0,29,21,41,31,133,149,0,7,0,0
3,15,9,54,53,24,21,7,6,0,0
0,20,15,67,45,197,209,0,0,0,0
5,20,11,56,47,178,160,4,4,0,0
0,14,24,74,90,112,114,8,8,0,1
19,21,14,67,32,190,210,0,3,0,0
0,14,19,43,51,99,108,4,4,0,0
0,14,13,79,89,176,178,8,8,0,0
3,14,12,67,50,215,209,4,4,0,0
0,14,16,63,35,165,155,0,4,0,0
0,27,25,59,51,221,227,0,0,0,0
1,14,14,77,91,135,148,3,7,0,1
0,10,12,58,48,141,153,0,5,0,0
8,14,5,83,62,160,173,4,4,0,0
0,14,13,70,39,196,201,4,4,0,0
0,13,34,81,78,57,91,7,7,0,1
0,22,16,57,47,108,112,0,0,0,0
0,14,15,39,24,40,34,4,4,0,0
0,14,26,19,4,66,62,4,1,0,1
0,14,20,42,27,150,166,4,0,0,0
0,18,9,86,27,136,109,0,6,0,0
58,35,17,44,29,53,41,0,0,0,0
0,10,17,13,10,184,164,6,7,0,0
0,14,15,52,21,189,143,4,4,0,0
0,33,13,6,1,77,84,0,3,0,0
125,0,23,77,83,114,129,8,8,0,1
7,30,21,44,48,118,135,6,8,0,0
0,14,22,30,63,110,91,4,4,0,0
0,6,11,67,52,117,134,7,3,0,0
0,14,5,50,12,98,71,4,4,0,0
17,7,25,81,71,68,128,8,6,0,1
0,5,7,72,43,226,231,7,7,0,0
0,26,15,48,39,88,76,1,1,0,0
0,14,20,50,72,187,201,4,4,0,1
0,34,19,74,56,136,159,5,6,0,0
3,14,24,73,31,65,52,7,0,0,1
45,14,16,40,38,112,114,0,0,0,0
0,13,8,52,68,31,30,1,3,0,0
14,25,16,34,44,6,18,0,3,0,0
0,14,13,34,20,126,117,7,3,0,0
0,14,25,44,56,158,190,4,8,0,0
0,14,17,33,18,40,34,7,5,0,0
0,9,18,14,19,20,18,1,1,0,0
0,14,16,45,38,112,114,0,0,0,0
0,28,10,43,16,151,151,2,5,0,0
6,6,23,42,60,16,24,2,7,0,1
4,14,10,88,69,174,201,8,0,0,0
0,21,15,41,41,109,97,1,1,0,0
0,14,21,53,63,112,114,6,8,0,1
0,14,10,55,58,112,114,4,4,0,0
0,14,16,48,62,112,114,4,4,0,0
33,26,21,59,50,31,33,2,5,0,1
0,32,13,53,48,93,109,1,0,0,0
0,14,8,68,34,112,114,4,4,0,0
0,24,9,60,39,103,98,0,0,0,0
0,25,12,36,13,156,144,0,0,0,0
0,28,25,66,39,89,81,0,2,0,0
0,14,16,75,47,112,114,5,4,0,0
14,9,36,67,50,0,0,4,4,0,1
0,14,12,56,54,124,111,4,4,0,0
0,17,17,26,18,205,199,2,3,0,0
0,22,5,67,43,206,203,0,0,0,0
0,20,15,34,22,197,185,0,0,0,0
0,14,10,64,44,227,232,4,4,0,0
48,14,16,47,46,112,114,0,1,0,0
0,9,17,56,47,106,80,4,4,0,0
24,4,12,84,61,113,156,8,8,0,0
4,5,10,72,49,107,109,7,7,0,0
0,33,15,55,29,92,89,1,3,0,0
0,19,8,75,49,198,208,8,0,0,0
0,8,10,69,35,35,22,3,7,0,0
0,35,20,30,35,154,160,0,0,0,0
1,19,11,51,50,91,94,1,6,0,0
56,14,16,46,47,112,114,5,4,0,0
0,26,6,44,22,155,154,0,0,0,0
0,11,8,55,55,90,93,7,2,0,0
0,14,20,49,46,149,171,0,0,0,0
122,14,20,59,58,139,178,4,4,0,0
0,35,13,46,17,94,92,0,1,0,0
24,14,25,65,54,112,114,4,4,0,1
0,9,11,40,23,86,99,7,7,0,0
0,14,20,46,51,132,141,4,4,0,0
0,14,13,60,38,143,122,4,4,0,0
1,14,16,60,56,112,114,3,7,0,0
22,14,14,73,58,50,53,4,4,0,0
23,14,28,60,66,175,204,4,4,0,1
0,6,18,54,51,30,31,6,7,0,1
0,14,10,47,35,183,181,4,0,0,0
1,14,7,81,70,161,150,4,4,0,0
1,0,14,76,74,57,61,8,8,0,0
0,14,31,16,7,35,23,3,4,0,0
0,14,9,68,35,177,159,4,4,0,0
1,14,31,54,45,19,9,4,4,0,1
0,7,12,46,51,0,0,4,4,0,1
0,14,23,34,21,112,114,4,4,0,0
0,14,16,35,38,142,167,4,4,0,0
0,7,6,76,58,152,157,1,6,0,0
0,15,12,57,36,168,176,0,1,0,0
0,29,11,17,10,212,209,0,0,0,0
0,18,18,46,34,202,191,4,4,0,0
4,14,11,61,42,171,181,0,7,0,0
0,18,5,65,25,195,190,6,0,0,0
0,13,14,45,72,179,194,7,7,0,1
0,32,13,38,40,91,89,2,0,0,0
47,14,25,48,42,129,174,4,4,0,0
0,14,23,46,27,188,180,4,4,0,0
0,14,15,45,15,134,124,4,4,0,0
1,14,10,48,62,131,125,4,4,0,0
155,5,24,83,67,64,67,8,6,0,1
0,33,18,34,35,103,99,7,0,0,0
0,7,20,39,37,149,176,7,6,0,0
0,31,30,28,18,105,76,4,5,0,0
18,3,8,76,44,111,128,6,7,0,1
0,14,14,61,67,96,68,7,7,0,0
0,3,10,46,53,121,121,6,7,0,0
3,22,19,34,44,110,145,0,1,0,0
104,14,34,85,93,112,114,4,4,0,0
50,14,16,84,47,88,78,8,4,0,1
3,14,11,58,56,182,187,4,4,0,0
0,33,9,44,40,92,84,0,0,0,0
0,28,20,32,20,163,155,0,0,0,0
0,28,12,61,31,109,105,0,0,0,0
0,30,9,34,26,143,133,0,0,0,0
0,14,21,59,73,144,159,4,4,0,0
0,20,23,30,38,52,56,7,2,0,0
0,14,13,56,47,88,55,4,4,0,0
0,14,19,27,4,105,95,4,4,0,0
5,14,12,69,63,63,78,3,8,0,1
17,14,19,81,74,112,114,8,8,0,1
0,1,6,64,58,216,216,7,7,0,0
0,29,13,47,48,125,110,2,0,0,0
0,31,10,77,27,185,181,4,4,0,0
32,10,20,57,50,18,25,7,7,0,1
0,14,18,53,48,112,114,4,4,0,0
1,14,13,65,53,168,180,2,4,0,0
1,13,22,55,63,213,223,5,5,0,1
0,14,12,38,27,209,206,4,4,0,0
0,16,21,46,49,136,117,5,5,0,0
1,7,19,68,83,74,100,7,5,0,1
0,14,19,38,39,28,68,0,6,0,0
0,14,19,59,47,106,94,0,4,0,0
1,14,12,82,70,112,114,4,4,0,0
48,0,17,82,86,104,87,8,8,0,1
125,14,19,73,71,75,99,8,5,0,0
0,35,22,22,13,81,68,0,0,0,0
0,20,18,0,0,98,89,6,2,0,0
21,19,31,54,51,82,125,6,6,0,1
1,14,10,63,60,183,176,8,8,0,1
1,16,27,47,45,103,120,6,6,0,0
0,14,15,52,48,92,83,8,0,0,0
0,10,11,87,41,194,205,8,7,0,0
0,14,16,64,76,112,114,8,7,0,1
0,13,14,72,42,26,33,8,5,0,1
0,19,10,65,50,129,113,0,2,0,0
0,21,12,36,37,78,70,0,0,0,0
1,14,8,88,46,161,166,4,4,0,0
0,14,10,77,32,177,177,4,4,0,0
0,16,6,64,46,165,173,1,0,0,0
0,14,11,52,66,107,112,4,8,0,0
0,14,15,46,43,154,134,4,4,0,0
0,14,13,47,46,98,108,4,4,0,0
1,27,16,48,59,209,210,7,1,0,0
0,14,9,72,41,105,99,4,4,0,0
0,14,7,67,54,189,191,4,1,0,0
0,14,13,17,13,214,217,0,0,0,0
0,14,18,53,33,127,122,0,0,0,0
6,30,14,37,16,104,106,0,0,0,0
0,14,29,23,24,112,114,4,4,0,0
0,14,20,46,36,93,86,8,0,0,0
10,22,11,71,51,157,185,2,5,0,0
0,14,16,49,58,112,114,4,4,0,0
1,14,15,57,55,53,86,4,4,0,0
0,14,10,53,60,187,192,4,4,0,1
0,14,13,68,60,134,145,4,4,0,0
0,22,24,9,14,129,105,1,0,0,0
0,14,8,58,38,224,229,0,0,0,0
0,14,14,75,58,199,199,4,0,0,0
0,27,11,18,15,147,133,0,0,0,0
0,5,8,78,77,207,218,4,4,0,0
0,30,17,28,31,71,67,0,0,0,0
0,14,12,28,40,97,100,4,4,0,0
0,14,30,28,26,133,167,2,4,0,0
21,29,14,37,31,133,135,0,0,0,0
0,14,20,53,44,137,157,6,1,0,0
7,7,22,87,72,153,154,4,4,0,1
0,14,13,47,62,146,148,4,4,0,0
68,14,13,49,40,56,61,4,4,0,0
0,14,13,70,56,134,139,4,4,0,0
0,17,10,43,27,141,139,1,7,0,0
52,14,30,53,51,57,99,4,4,0,0
0,14,3,78,40,112,114,4,4,0,0
6,29,11,63,60,117,115,5,2,0,0
0,7,2,88,65,198,202,5,2,0,0
12,6,16,84,63,8,10,8,7,0,0
0,1,4,42,42,137,140,8,7,0,0
0,23,11,64,55,64,52,6,3,0,0
0,14,14,64,72,60,42,0,4,0,0
0,4,13,48,60,119,106,5,8,0,0
0,14,7,71,32,216,219,0,4,0,0
19,18,7,61,83,54,64,6,6,0,0
9,0,6,80,68,11,7,8,7,0,1
141,14,35,74,71,133,154,4,4,0,1
75,2,12,59,53,100,107,6,7,0,0
0,31,19,48,30,39,27,6,1,0,0
0,23,12,70,41,135,122,6,0,0,0
84,14,13,59,35,212,226,4,4,0,0
1,14,7,58,59,198,209,4,4,0,0
53,17,33,64,53,20,28,2,5,0,0
1,14,21,65,28,112,114,4,4,0,0
0,14,26,67,52,185,174,7,4,0,0
0,14,23,38,46,163,173,4,4,0,0
80,14,15,63,53,33,52,7,7,0,0
0,14,7,52,62,222,226,4,4,0,0
0,12,43,58,34,5,2,6,0,0,1
0,19,17,67,37,121,103,2,7,0,0
0,14,16,49,47,169,164,8,4,0,0
0,14,2,67,75,175,171,4,4,0,1
0,14,19,62,46,132,102,4,1,0,0
126,14,18,79,48,21,14,5,3,0,0
1,14,27,40,21,5,8,4,4,0,0
54,8,16,58,68,107,162,6,6,0,0
9,14,14,72,36,121,80,0,4,0,0
21,10,6,70,68,22,25,6,7,0,1
0,14,10,55,63,38,52,4,4,0,1
0,14,15,45,44,112,114,4,4,0,0
0,14,18,62,39,187,172,7,6,0,0
15,1,30,74,66,6,11,7,8,0,1
12,0,11,82,88,219,229,7,7,0,1
1,14,37,83,31,112,114,4,4,0,0
12,14,19,74,59,139,150,8,2,0,0
22,14,31,83,65,112,114,4,4,0,1
0,16,24,52,51,108,77,1,5,0,1
0,7,22,44,50,86,103,7,7,0,1
0,26,11,34,19,178,166,0,0,0,0
28,16,15,50,46,15,10,0,5,0,0
0,35,19,0,11,76,53,0,1,0,0
0,14,13,56,17,74,56,2,3,0,0
0,29,10,39,33,167,167,0,0,0,0
0,14,13,58,37,131,102,4,4,0,0
1,8,20,39,46,151,147,4,4,0,0
52,14,21,81,48,81,82,8,4,0,0
0,14,11,51,37,112,114,4,4,0,0
0,4,11,67,31,116,122,7,7,0,0
0,14,11,52,39,17,18,7,8,0,0
0,14,9,52,54,114,139,4,4,0,0
0,14,23,35,56,92,90,4,4,0,0
0,14,11,48,9,169,153,4,4,0,0
0,14,8,86,50,112,114,4,4,0,0
0,0,21,66,75,43,39,7,8,0,1
0,16,23,44,31,14,11,3,0,0,1
60,5,15,82,78,93,101,8,7,0,1
0,34,10,50,20,59,45,0,0,0,0
0,22,11,44,52,101,91,1,7,0,1
0,14,14,46,42,36,25,4,8,0,0
0,35,24,20,10,56,48,5,0,0,0
18,14,11,76,65,224,228,4,4,0,0
0,20,13,50,27,215,220,0,0,0,0
0,26,36,19,29,5,2,0,6,0,1
0,26,11,73,31,219,216,0,6,0,0
0,27,17,52,53,129,107,5,0,0,0
0,14,19,73,71,111,142,4,4,0,0
0,21,11,66,39,200,202,4,4,0,1
0,33,10,62,18,100,85,4,4,0,0
34,14,16,51,47,112,114,0,4,0,0
0,15,12,79,60,119,125,4,4,0,0
1,20,19,66,37,205,220,6,7,0,0
0,35,25,38,21,122,125,0,0,0,0
34,14,17,88,96,112,114,4,4,0,1
6,20,11,50,50,105,98,6,1,0,0
0,14,21,45,56,130,133,4,4,0,1
0,14,16,60,63,113,154,2,6,0,0
1,9,29,65,74,12,57,2,8,0,0
0,14,11,51,62,217,224,4,4,0,1
0,14,37,55,67,24,4,8,3,0,1
0,14,16,55,47,112,114,7,4,0,1
3,14,15,27,27,86,95,0,1,0,0
9,3,34,54,93,2,5,8,8,0,1
0,29,19,45,24,137,137,0,3,0,0
0,20,12,42,51,161,173,6,7,0,0
1,35,10,34,27,140,130,0,0,0,0
0,14,14,61,42,227,232,4,4,0,0
30,14,17,57,63,14,10,2,3,0,0
33,14,28,62,52,182,218,8,8,0,1
0,33,15,43,46,180,165,0,5,0,0
1,14,9,83,46,112,114,4,4,0,1
0,6,29,51,52,18,4,7,7,0,0
19,14,9,87,83,114,141,6,8,0,1
0,30,10,7,3,108,107,4,4,0,0
0,14,16,67,48,112,114,0,0,0,0
0,14,19,44,58,101,94,4,4,0,0
0,17,23,46,32,7,3,7,7,0,0
51,11,20,75,91,6,5,7,7,0,1
1,7,16,63,30,87,82,6,8,0,1
0,28,16,7,8,95,120,0,4,0,0
30,14,12,64,67,78,123,8,8,0,0
21,13,13,86,67,199,204,8,3,0,0
0,14,12,69,24,98,72,4,4,0,1
3,14,22,51,57,72,89,4,4,0,0
0,3,26,44,54,121,128,7,7,0,0
0,14,12,33,11,103,90,4,4,0,0
12,14,15,53,42,222,231,4,4,0,0
0,10,19,44,49,154,183,7,6,0,0
7,4,18,61,88,125,135,7,8,0,1
7,14,27,43,59,48,86,4,8,0,0
6,14,9,46,46,163,191,4,4,0,1
0,18,7,68,39,172,164,2,5,0,0
0,14,13,56,47,146,155,4,4,0,0
0,14,17,48,63,104,108,4,4,0,0
4,14,21,72,63,158,167,4,0,0,0
0,14,28,8,6,53,23,4,4,0,0
0,14,18,50,23,181,181,4,4,0,0
0,35,11,53,43,117,126,3,0,0,0
0,14,9,23,23,148,136,2,7,0,0
0,14,10,68,27,112,114,4,4,0,0
0,14,2,74,34,112,114,4,4,0,1
0,23,8,60,44,173,164,0,0,0,0
1,3,18,59,44,190,207,2,6,0,0
0,14,10,54,22,130,132,0,3,0,0
10,14,13,80,78,192,173,4,4,0,1
0,29,9,53,50,75,42,6,0,0,0
1,14,20,42,34,112,114,4,4,0,0
8,0,4,81,71,226,232,8,8,0,0
1,22,14,46,33,151,162,7,7,0,0
1,14,17,49,44,96,87,4,7,0,0
0,14,11,35,33,145,155,8,0,0,1
48,14,13,86,76,112,114,7,8,0,0
0,25,14,13,33,91,118,0,0,0,0
0,13,30,55,60,108,104,7,7,0,1
0,6,23,60,87,6,24,5,8,0,1
22,4,16,67,84,36,49,7,7,0,1
0,27,13,18,10,78,65,2,3,0,0
1,0,10,58,60,124,137,4,4,0,0
17,0,10,84,76,77,87,7,8,0,1
0,7,13,60,52,116,100,7,0,0,0
0,14,13,82,72,123,128,4,4,0,0
0,14,14,58,14,112,114,4,4,0,0
0,14,16,61,47,100,116,8,4,0,0
10,31,17,51,48,211,226,3,3,0,0
3,14,23,58,38,90,105,4,4,0,0
0,14,22,60,45,87,82,4,8,0,0
57,14,16,65,31,112,114,5,3,0,0
1,3,19,52,51,96,111,4,4,0,0
1,1,14,70,64,212,214,7,8,0,0
0,14,15,32,17,92,66,4,4,0,0
0,14,9,45,45,171,169,4,4,0,0
0,20,9,41,25,121,117,1,2,0,0
21,8,19,83,90,54,81,8,8,0,1
0,24,10,48,41,103,79,0,0,0,0
7,7,31,74,42,66,91,7,5,0,1
0,14,14,33,17,52,52,8,7,0,0
34,12,27,76,55,214,221,6,6,0,0
4,14,25,68,18,41,54,4,4,0,0
0,20,12,51,31,187,202,0,0,0,0
0,17,19,60,18,79,59,7,6,0,1
9,16,18,55,34,164,169,7,6,0,0
0,34,17,50,37,152,142,4,4,0,0
0,14,19,77,24,112,114,4,4,0,0
0,14,23,26,31,112,114,4,4,0,0
0,22,2,62,56,139,136,0,5,0,0
1,17,13,80,64,80,72,7,7,0,0
0,14,20,46,5,112,114,4,4,0,0
0,3,18,68,69,106,87,6,7,0,1
0,21,18,34,16,97,95,2,5,0,0
17,14,11,54,24,95,96,4,4,0,0
0,23,10,58,24,111,91,0,1,0,0
0,7,7,62,72,131,136,6,7,0,1
6,22,18,54,21,117,118,0,1,0,0
0,14,19,47,15,83,77,0,0,0,0
36,14,17,61,40,59,65,8,7,0,1
0,14,9,87,50,177,184,4,4,0,0
49,14,18,66,65,116,139,8,8,0,0
0,15,16,38,31,19,16,7,7,0,0
64,14,28,56,72,1,6,8,3,0,1
0,15,13,74,53,225,226,5,5,0,0
0,14,24,2,3,112,114,4,4,0,0
0,14,24,55,26,45,22,3,1,0,0
0,14,13,38,20,107,88,4,4,0,0
0,28,17,30,40,64,44,0,0,0,0
0,22,8,51,28,159,148,0,1,0,0
0,4,18,46,65,56,57,6,7,0,0
0,17,31,50,55,63,56,5,3,0,0
0,27,17,54,42,113,99,0,5,0,0
0,14,14,54,67,31,22,0,4,0,0
0,14,6,72,55,192,193,4,4,0,0
0,15,13,30,51,144,131,4,6,0,0
0,8,27,26,77,49,95,0,7,0,1
0,31,12,39,12,130,108,0,0,0,0
0,14,7,49,34,142,146,4,4,0,0
81,14,36,64,85,15,30,4,4,0,1
0,24,8,33,22,117,109,0,0,0,0
0,34,26,27,14,71,54,4,4,0,0
45,14,19,42,48,146,193,4,4,0,0
43,13,12,87,35,80,84,8,0,0,0
12,11,13,59,67,203,216,4,4,0,0
21,19,31,57,57,151,185,6,3,0,1
0,11,18,75,34,197,181,1,6,0,0
0,14,21,50,15,99,110,4,4,0,0
0,14,13,72,49,206,212,4,4,0,0
96,5,20,81,62,44,89,7,8,0,0
1,1,7,85,60,109,116,8,8,0,0
6,6,16,60,59,199,185,6,7,0,1
0,24,8,42,30,182,184,0,0,0,0
0,14,36,48,38,24,68,0,0,0,0
0,14,8,85,53,123,99,4,4,0,0
0,14,15,3,3,94,92,0,0,0,0
1,14,11,61,41,131,108,8,4,0,0
0,27,14,23,24,108,109,0,0,0,0
0,31,18,0,0,221,220,0,4,0,0
0,14,9,40,49,113,93,0,3,0,0
3,14,13,66,45,188,207,0,1,0,0
0,33,21,38,21,197,183,6,3,0,0
3,13,9,72,68,72,69,2,5,0,0
0,14,1,64,49,190,180,4,4,0,0
93,24,15,67,51,49,64,6,1,0,0
0,24,18,50,31,99,111,2,2,0,0
0,14,17,54,64,145,151,8,8,0,0
0,29,10,35,42,193,180,0,1,0,0
0,13,3,72,50,194,188,7,5,0,0
0,31,11,22,37,171,175,0,0,0,0
0,18,9,45,39,205,204,0,6,0,0
0,28,12,41,20,223,222,0,0,0,0
0,4,10,76,69,154,149,7,3,0,0
0,28,12,55,48,73,58,0,0,0,0
0,14,12,46,18,143,121,4,4,0,0
0,14,20,28,28,112,114,4,4,0,0
0,35,20,34,8,28,18,0,5,0,0
0,1,11,88,72,108,123,4,4,0,0
111,14,15,88,89,112,114,4,4,0,1
0,18,11,59,60,95,105,7,6,0,0
0,14,14,60,74,197,198,4,4,0,0
6,18,13,52,55,87,83,2,6,0,0
0,21,23,61,36,159,175,7,2,0,0
7,5,8,88,62,191,213,8,6,0,0
0,17,16,81,49,56,53,8,0,0,0
0,22,21,35,27,153,131,0,6,0,0
1,18,29,64,73,45,75,0,6,0,1
12,14,18,77,60,133,130,5,4,0,0
0,14,26,51,58,101,97,4,4,0,0
67,14,16,54,47,112,114,7,4,0,0
9,14,7,85,50,112,114,4,4,0,0
8,14,5,85,51,196,203,4,6,0,0
0,14,20,63,71,95,100,0,8,0,0
0,29,14,34,15,139,135,4,4,0,0
1,14,6,81,63,169,173,6,7,0,0
21,2,15,83,76,103,140,4,4,0,1
10,3,28,72,76,50,60,8,8,0,1
14,18,20,44,31,166,195,0,0,0,0
0,6,7,75,58,223,227,7,5,0,0
0,14,15,43,13,199,197,8,4,0,0
0,14,18,47,12,178,168,4,4,0,0
0,15,28,49,33,56,52,0,6,0,0
0,14,12,63,39,154,149,4,4,0,0
146,10,18,66,89,63,61,6,7,0,1
0,14,8,76,65,163,149,4,4,0,0
4,9,14,75,84,68,84,7,7,0,0
0,14,4,88,53,192,207,4,4,0,0
0,14,12,51,50,118,120,4,4,0,0
0,14,17,4,4,85,47,4,4,0,0
0,25,16,47,62,210,211,6,0,0,0
